inv_date,invoice_number,account,part_number,qty,sell_price,total_sale_value,disc,cost_price,total_cost_value,profit
1/6/2012,INV7806373,ELEMERA,P329575,4,41.2281,164.9124,36,35.456166,141.824664,23.087736
7/6/2012,INV7806340,ELEMERA,P125523,1,689.6088,689.6088,36,593.063568,593.063568,96.545232
7/6/2012,INV7806340,ELEMERA,P201688,2,4.1895,8.379,36,3.60297,7.20594,1.17306
7/6/2012,INV7806340,ELEMERA,P329485,1,621.1233,621.1233,36,534.166038,534.166038,86.957262
7/6/2012,INV7806340,ELEMERA,P201580,2,3.1977,6.3954,36,2.750022,5.500044,0.895356
7/6/2012,INV7806340,ELEMERA,P141855,1,268.2477,268.2477,36,230.693022,230.693022,37.554678
7/6/2012,INV7806340,ELEMERA,P428823,1,32.7465,32.7465,36,28.16199,28.16199,4.58451
7/6/2012,INV7806340,ELEMERA,P530712,2,5.0958,10.1916,36,4.382388,8.764776,1.426824
7/6/2012,INV7806340,ELEMERA,P427871,2,769.5,1539,36,661.77,1323.54,215.46
10/31/2012,INV7805373,ELEMERA,P125523,1,689.6088,689.6088,36,593.063568,593.063568,96.545232
10/31/2012,INV7805373,ELEMERA,P759015,1,106.875,106.875,36,91.9125,91.9125,14.9625
10/31/2012,INV7805373,ELEMERA,P860046,10,3.7791,37.791,36,3.250026,32.50026,5.29074
10/31/2012,INV7805373,ELEMERA,P296182,1,145.35,145.35,36,125.001,125.001,20.349
10/31/2012,INV7805373,ELEMERA,P299934,1,427.2606,427.2606,36,367.444116,367.444116,59.816484
10/31/2012,INV7805373,ELEMERA,P572307,1,83.6532,83.6532,36,71.941752,71.941752,11.711448
10/12/2012,INV7805110,ELEMERA,P125523,1,689.6088,689.6088,36,593.063568,593.063568,96.545232
9/8/2013,INV7803540,ELEMERA,P125523,1,689.6088,689.6088,36,593.063568,593.063568,96.545232
3/9/2013,INV7803371,ELEMERA,P125523,1,689.6088,689.6088,36,593.063568,593.063568,96.545232
3/9/2013,INV7803371,ELEMERA,P276084,2,58.6017,117.2034,36,50.397462,100.794924,16.408476
3/9/2013,INV7803371,ELEMERA,P161758,1,13.7997,13.7997,36,11.867742,11.867742,1.931958
3/14/2014,INV7802192,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
6/10/2015,INV7797772,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
6/10/2015,INV7797772,ELEMERA,P756898,1,184.1841,184.1841,36,158.398326,158.398326,25.785774
6/10/2015,INV7797772,ELEMERA,P958269,1,184.1841,184.1841,36,158.398326,158.398326,25.785774
6/10/2015,INV7797772,ELEMERA,P173107,1,191.691,191.691,36,164.85426,164.85426,26.83674
6/10/2015,INV7797772,ELEMERA,P426392,1,125.8218,125.8218,36,108.206748,108.206748,17.615052
6/10/2015,INV7797772,ELEMERA,P111519,2,309.3048,618.6096,36,266.002128,532.004256,86.605344
1/12/2015,INV7797077,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
1/12/2015,INV7797077,ELEMERA,P610379,1,766.2852,766.2852,36,659.005272,659.005272,107.279928
1/12/2015,INV7797077,ELEMERA,P199129,6,85.5342,513.2052,36,73.559412,441.356472,71.848728
1/19/2016,INV7796576,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
1/19/2016,INV7796576,ELEMERA,P379111,1,837.387,837.387,36,720.15282,720.15282,117.23418
1/19/2016,INV7796576,ELEMERA,P150910,1,36.8847,36.8847,36,31.720842,31.720842,5.163858
8/2/2016,INV7796358,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
2/3/2016,INV7796050,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
2/3/2016,INV7796050,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
11/30/2016,INV7793378,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
10/5/2017,INV7791937,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
7/13/2017,INV7791213,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
7/13/2017,INV7791213,ELEMERA,P885935,1,1728.4509,1728.4509,36,1486.467774,1486.467774,241.983126
7/13/2017,INV7791213,ELEMERA,P235772,1,64.7406,64.7406,36,55.676916,55.676916,9.063684
1/3/2018,INV7788822,ELEMERA,P125523,1,706.8456,706.8456,36,607.887216,607.887216,98.958384
4/1/2010,INV7811697,ELEMERA,P405890,2,188.8353,377.6706,36,162.398358,324.796716,52.873884
7/1/2010,INV7811681,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
1/15/2010,INV7811649,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
1/15/2010,INV7811649,ELEMERA,P895692,1,40.8348,40.8348,36,35.117928,35.117928,5.716872
1/13/2010,INV7811658,ELEMERA,P405890,4,120.8628,483.4512,36,103.942008,415.768032,67.683168
1/13/2010,INV7811658,ELEMERA,P572071,2,40.9716,81.9432,36,35.235576,70.471152,11.472048
1/13/2010,INV7811658,ELEMERA,P765168,2,55.3527,110.7054,36,47.603322,95.206644,15.498756
1/13/2010,INV7811658,ELEMERA,P956668,12,7.182,86.184,36,6.17652,74.11824,12.06576
1/13/2010,INV7811658,ELEMERA,P141228,1,979.8642,979.8642,36,842.683212,842.683212,137.180988
1/25/2010,INV7811605,ELEMERA,P405890,4,120.8628,483.4512,36,103.942008,415.768032,67.683168
1/25/2010,INV7811605,ELEMERA,P126966,1,161.7489,161.7489,36,139.104054,139.104054,22.644846
3/2/2010,INV7811568,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
4/2/2010,INV7811552,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
2/15/2010,INV7811496,ELEMERA,P405890,3,120.8628,362.5884,36,103.942008,311.826024,50.762376
2/24/2010,INV7811434,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
2/25/2010,INV7811433,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
2/26/2010,INV7811421,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
1/3/2010,INV7811414,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
1/3/2010,INV7811414,ELEMERA,P126966,1,161.7489,161.7489,36,139.104054,139.104054,22.644846
1/3/2010,INV7811414,ELEMERA,P898283,1,49.7439,49.7439,36,42.779754,42.779754,6.964146
5/3/2010,INV7811383,ELEMERA,P405890,3,120.8628,362.5884,36,103.942008,311.826024,50.762376
11/3/2010,INV7811357,ELEMERA,P405890,4,120.8628,483.4512,36,103.942008,415.768032,67.683168
3/15/2010,INV7811338,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
3/15/2010,INV7811338,ELEMERA,P679960,2,39.6207,79.2414,36,34.073802,68.147604,11.093796
3/15/2010,INV7811337,ELEMERA,P405890,4,120.8628,483.4512,36,103.942008,415.768032,67.683168
3/22/2010,INV7811308,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
4/14/2010,INV7811192,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
4/28/2010,INV7811121,ELEMERA,P405890,10,120.8628,1208.628,36,103.942008,1039.42008,169.20792
12/5/2010,INV7811031,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
5/14/2010,INV7811010,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
5/21/2010,INV7810981,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
5/27/2010,INV7810947,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
4/6/2010,INV7810892,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
4/6/2010,INV7810892,ELEMERA,P493265,2,31.635,63.27,36,27.2061,54.4122,8.8578
4/6/2010,INV7810892,ELEMERA,P834525,2,31.635,63.27,36,27.2061,54.4122,8.8578
4/6/2010,INV7810892,ELEMERA,P858612,1,476.3547,476.3547,36,409.665042,409.665042,66.689658
4/6/2010,INV7810892,ELEMERA,P791801,2,8.7381,17.4762,36,7.514766,15.029532,2.446668
4/6/2010,INV7810892,ELEMERA,P554961,1,678.9042,678.9042,36,583.857612,583.857612,95.046588
8/6/2010,INV7810865,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
6/17/2010,INV7810798,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
6/21/2010,INV7810781,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
6/7/2010,INV7810718,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
7/13/2010,INV7810681,ELEMERA,P405890,4,120.8628,483.4512,36,103.942008,415.768032,67.683168
7/28/2010,INV7810570,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
2/8/2010,INV7810541,ELEMERA,P405890,5,120.8628,604.314,36,103.942008,519.71004,84.60396
8/19/2010,INV7810419,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
8/19/2010,INV7810422,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
9/21/2010,INV7810206,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
9/21/2010,INV7810206,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
9/21/2010,INV7810206,ELEMERA,P753309,2,16.5186,33.0372,36,14.205996,28.411992,4.625208
9/21/2010,INV7810206,ELEMERA,P383812,2,2.9925,5.985,36,2.57355,5.1471,0.8379
9/21/2010,INV7810206,ELEMERA,P875372,1,50.5134,50.5134,36,43.441524,43.441524,7.071876
9/21/2010,INV7810206,ELEMERA,P924249,2,7.3188,14.6376,36,6.294168,12.588336,2.049264
9/21/2010,INV7810206,ELEMERA,P896540,1,355.2354,355.2354,36,305.502444,305.502444,49.732956
10/21/2010,INV7810004,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
9/11/2010,INV7809892,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
8/12/2010,INV7809732,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
8/12/2010,INV7809732,ELEMERA,P733663,5,2.1033,10.5165,36,1.808838,9.04419,1.47231
11/17/2010,INV7809847,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
11/25/2010,INV7809793,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
11/25/2010,INV7809794,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
11/29/2010,INV7809784,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
11/29/2010,INV7809784,ELEMERA,P411776,2,194.2902,388.5804,36,167.089572,334.179144,54.401256
2/12/2010,INV7809766,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
6/12/2010,INV7809749,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
6/12/2010,INV7809749,ELEMERA,P383812,1,2.9925,2.9925,36,2.57355,2.57355,0.41895
6/12/2010,INV7809749,ELEMERA,P860046,1,3.6081,3.6081,36,3.102966,3.102966,0.505134
6/12/2010,INV7809749,ELEMERA,P956668,6,7.182,43.092,36,6.17652,37.05912,6.03288
6/12/2010,INV7809749,ELEMERA,P924249,1,7.3188,7.3188,36,6.294168,6.294168,1.024632
6/12/2010,INV7809749,ELEMERA,P536652,1,3.2319,3.2319,36,2.779434,2.779434,0.452466
6/12/2010,INV7809749,ELEMERA,P357042,1,7.353,7.353,36,6.32358,6.32358,1.02942
6/12/2010,INV7809749,ELEMERA,P753920,1,3.4884,3.4884,36,3.000024,3.000024,0.488376
6/12/2010,INV7809749,ELEMERA,P141855,1,255.474,255.474,36,219.70764,219.70764,35.76636
6/12/2010,INV7809748,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
7/12/2010,INV7809739,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
12/16/2010,INV7809685,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
12/23/2010,INV7809636,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
12/23/2010,INV7809634,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
1/17/2011,INV7809582,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
1/18/2011,INV7809568,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
1/19/2011,INV7809561,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
2/17/2011,INV7809366,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
2/22/2011,INV7809344,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
4/3/2011,INV7809270,ELEMERA,P405890,10,120.8628,1208.628,36,103.942008,1039.42008,169.20792
4/3/2011,INV7809270,ELEMERA,P188454,1,31.8231,31.8231,36,27.367866,27.367866,4.455234
4/3/2011,INV7809270,ELEMERA,P488721,6,84.2688,505.6128,36,72.471168,434.827008,70.785792
4/3/2011,INV7809270,ELEMERA,P421569,1,394.3602,394.3602,36,339.149772,339.149772,55.210428
4/3/2011,INV7809270,ELEMERA,P148989,1,2.4111,2.4111,36,2.073546,2.073546,0.337554
4/3/2011,INV7809270,ELEMERA,P926015,1,2.4111,2.4111,36,2.073546,2.073546,0.337554
4/3/2011,INV7809270,ELEMERA,P165014,2,52.9074,105.8148,36,45.500364,91.000728,14.814072
4/3/2011,INV7809270,ELEMERA,P650416,1,59.9355,59.9355,36,51.54453,51.54453,8.39097
4/3/2011,INV7809270,ELEMERA,P927563,3,7.9344,23.8032,36,6.823584,20.470752,3.332448
4/3/2011,INV7809270,ELEMERA,P175998,1,58.0545,58.0545,36,49.92687,49.92687,8.12763
4/3/2011,INV7809270,ELEMERA,P329575,1,39.2616,39.2616,36,33.764976,33.764976,5.496624
4/3/2011,INV7809270,ELEMERA,P359976,1,394.3602,394.3602,36,339.149772,339.149772,55.210428
4/3/2011,INV7809270,ELEMERA,P723621,1,13.8168,13.8168,36,11.882448,11.882448,1.934352
4/3/2011,INV7809270,ELEMERA,P760145,2,0.6669,1.3338,36,0.573534,1.147068,0.186732
8/3/2011,INV7809247,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
3/15/2011,INV7809196,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
7/4/2011,INV7809079,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
11/4/2011,INV7809058,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
11/4/2011,INV7809058,ELEMERA,P404282,1,2.9925,2.9925,36,2.57355,2.57355,0.41895
11/4/2011,INV7809058,ELEMERA,P753309,1,16.5186,16.5186,36,14.205996,14.205996,2.312604
11/4/2011,INV7809058,ELEMERA,P383812,1,2.9925,2.9925,36,2.57355,2.57355,0.41895
11/4/2011,INV7809058,ELEMERA,P383812,2,2.9925,5.985,36,2.57355,5.1471,0.8379
11/4/2011,INV7809058,ELEMERA,P847740,1,28.6767,28.6767,36,24.661962,24.661962,4.014738
11/4/2011,INV7809058,ELEMERA,P896509,1,11.1321,11.1321,36,9.573606,9.573606,1.558494
11/4/2011,INV7809058,ELEMERA,P924249,1,7.3188,7.3188,36,6.294168,6.294168,1.024632
11/4/2011,INV7809058,ELEMERA,P334770,1,4.0356,4.0356,36,3.470616,3.470616,0.564984
11/4/2011,INV7809058,ELEMERA,P924279,1,3.7962,3.7962,36,3.264732,3.264732,0.531468
4/19/2011,INV7809015,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
3/5/2011,INV7808947,ELEMERA,P405890,3,120.8628,362.5884,36,103.942008,311.826024,50.762376
11/5/2011,INV7808877,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
11/5/2011,INV7808877,ELEMERA,P934398,10,24.4701,244.701,36,21.044286,210.44286,34.25814
11/5/2011,INV7808877,ELEMERA,P765543,3,80.7804,242.3412,36,69.471144,208.413432,33.927768
5/16/2011,INV7808842,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
5/16/2011,INV7808842,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
5/16/2011,INV7808842,ELEMERA,P584705,4,24.6924,98.7696,36,21.235464,84.941856,13.827744
5/16/2011,INV7808842,ELEMERA,P189726,1,650.3985,650.3985,36,559.34271,559.34271,91.05579
5/16/2011,INV7808842,ELEMERA,P294499,4,14.0049,56.0196,36,12.044214,48.176856,7.842744
5/24/2011,INV7808786,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
5/24/2011,INV7808786,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
5/24/2011,INV7808786,ELEMERA,P493265,1,31.635,31.635,36,27.2061,27.2061,4.4289
5/25/2011,INV7808771,ELEMERA,P405890,2,120.8628,241.7256,36,103.942008,207.884016,33.841584
5/26/2011,INV7808754,ELEMERA,P405890,1,120.8628,120.8628,36,103.942008,103.942008,16.920792
7/6/2011,INV7808659,ELEMERA,P405890,4,120.8628,483.4512,36,103.942008,415.768032,67.683168
6/30/2011,INV7808492,ELEMERA,P405890,1,76.608,76.608,36,65.88288,65.88288,10.72512
6/30/2011,INV7808492,ELEMERA,P132984,1,8.208,8.208,36,7.05888,7.05888,1.14912
6/30/2011,INV7808492,ELEMERA,P132984,1,8.208,8.208,36,7.05888,7.05888,1.14912
6/30/2011,INV7808492,ELEMERA,P326712,2,2.9925,5.985,36,2.57355,5.1471,0.8379
6/30/2011,INV7808492,ELEMERA,P107912,2,3.5055,7.011,36,3.01473,6.02946,0.98154
6/7/2011,INV7808448,ELEMERA,P405890,4,119.7,478.8,36,102.942,411.768,67.032
6/7/2011,INV7808448,ELEMERA,P489329,1,541.7109,541.7109,36,465.871374,465.871374,75.839526
6/7/2011,INV7808448,ELEMERA,P231532,5,16.245,81.225,36,13.9707,69.8535,11.3715
8/7/2011,INV7808434,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
8/7/2011,INV7808434,ELEMERA,P765168,2,55.3527,110.7054,36,47.603322,95.206644,15.498756
8/7/2011,INV7808434,ELEMERA,P110532,1,273.6,273.6,36,235.296,235.296,38.304
8/7/2011,INV7808427,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
7/15/2011,INV7808393,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
7/15/2011,INV7808393,ELEMERA,P450109,2,50.5134,101.0268,36,43.441524,86.883048,14.143752
7/15/2011,INV7808393,ELEMERA,P348865,1,802.4175,802.4175,36,690.07905,690.07905,112.33845
7/15/2011,INV7808393,ELEMERA,P820141,2,74.2653,148.5306,36,63.868158,127.736316,20.794284
7/27/2011,INV7808322,ELEMERA,P405890,4,119.7,478.8,36,102.942,411.768,67.032
7/27/2011,INV7808321,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
7/27/2011,INV7808321,ELEMERA,P875372,1,50.5134,50.5134,36,43.441524,43.441524,7.071876
8/22/2011,INV7808142,ELEMERA,P405890,1,119.7,119.7,36,102.942,102.942,16.758
8/22/2011,INV7808142,ELEMERA,P991727,2,36.9873,73.9746,36,31.809078,63.618156,10.356444
8/22/2011,INV7808142,ELEMERA,P646052,2,16.7067,33.4134,36,14.367762,28.735524,4.677876
8/23/2011,INV7808131,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
9/16/2011,INV7807966,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
9/23/2011,INV7807920,ELEMERA,P405890,1,119.7,119.7,36,102.942,102.942,16.758
9/29/2011,INV7807886,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
6/10/2011,INV7807858,ELEMERA,P405890,1,119.7,119.7,36,102.942,102.942,16.758
10/14/2011,INV7807806,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
10/14/2011,INV7807806,ELEMERA,P371221,1,769.5,769.5,36,661.77,661.77,107.73
10/27/2011,INV7807723,ELEMERA,P405890,1,119.7,119.7,36,102.942,102.942,16.758
10/31/2011,INV7807708,ELEMERA,P405890,1,119.7,119.7,36,102.942,102.942,16.758
10/31/2011,INV7807708,ELEMERA,P719604,2,61.2351,122.4702,36,52.662186,105.324372,17.145828
7/11/2011,INV7807670,ELEMERA,P405890,1,119.7,119.7,36,102.942,102.942,16.758
7/11/2011,INV7807670,ELEMERA,P895105,1,37.8594,37.8594,36,32.559084,32.559084,5.300316
7/11/2011,INV7807670,ELEMERA,P402476,1,334.4076,334.4076,36,287.590536,287.590536,46.817064
7/11/2011,INV7807670,ELEMERA,P271450,1,285.8607,285.8607,36,245.840202,245.840202,40.020498
8/11/2011,INV7807650,ELEMERA,P405890,1,119.7,119.7,36,102.942,102.942,16.758
11/25/2011,INV7807530,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
11/25/2011,INV7807530,ELEMERA,P765543,1,80.7804,80.7804,36,69.471144,69.471144,11.309256
11/25/2011,INV7807530,ELEMERA,P888927,1,50.5134,50.5134,36,43.441524,43.441524,7.071876
12/12/2011,INV7807423,ELEMERA,P405890,1,119.7,119.7,36,102.942,102.942,16.758
12/12/2011,INV7807423,ELEMERA,P247085,1,459.9045,459.9045,36,395.51787,395.51787,64.38663
1/16/2012,INV7807278,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
1/18/2012,INV7807254,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
1/18/2012,INV7807254,ELEMERA,P956668,10,7.182,71.82,36,6.17652,61.7652,10.0548
1/18/2012,INV7807254,ELEMERA,P615711,8,4.4973,35.9784,36,3.867678,30.941424,5.036976
8/2/2012,INV7807140,ELEMERA,P405890,2,119.7,239.4,36,102.942,205.884,33.516
8/2/2012,INV7807140,ELEMERA,P405890,1,119.7,119.7,36,102.942,102.942,16.758
8/2/2012,INV7807140,ELEMERA,P126966,1,169.8372,169.8372,36,146.059992,146.059992,23.777208
4/4/2012,INV7806751,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
4/4/2012,INV7806751,ELEMERA,P163148,1,101.3517,101.3517,36,87.162462,87.162462,14.189238
4/24/2012,INV7806620,ELEMERA,P405890,2,89.433,178.866,36,76.91238,153.82476,25.04124
4/24/2012,INV7806617,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
4/24/2012,INV7806616,ELEMERA,P405890,2,89.433,178.866,36,76.91238,153.82476,25.04124
4/24/2012,INV7806616,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
8/6/2012,INV7806334,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
12/6/2012,INV7806325,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
7/24/2012,INV7806023,ELEMERA,P405890,2,89.433,178.866,36,76.91238,153.82476,25.04124
7/24/2012,INV7806023,ELEMERA,P253339,2,247.95,495.9,36,213.237,426.474,69.426
7/24/2012,INV7806023,ELEMERA,P735203,1,118.0584,118.0584,36,101.530224,101.530224,16.528176
7/24/2012,INV7806023,ELEMERA,P759337,1,52.1208,52.1208,36,44.823888,44.823888,7.296912
8/16/2012,INV7805882,ELEMERA,P405890,2,89.433,178.866,36,76.91238,153.82476,25.04124
8/16/2012,INV7805882,ELEMERA,P268411,2,41.9121,83.8242,36,36.044406,72.088812,11.735388
8/16/2012,INV7805882,ELEMERA,P161560,1,296.4969,296.4969,36,254.987334,254.987334,41.509566
8/16/2012,INV7805882,ELEMERA,P489329,1,683.9829,683.9829,36,588.225294,588.225294,95.757606
8/16/2012,INV7805882,ELEMERA,P974163,4,17.0658,68.2632,36,14.676588,58.706352,9.556848
8/16/2012,INV7805882,ELEMERA,P680371,4,0.8379,3.3516,36,0.720594,2.882376,0.469224
8/16/2012,INV7805882,ELEMERA,P418615,2,62.5689,125.1378,36,53.809254,107.618508,17.519292
8/16/2012,INV7805882,ELEMERA,P250241,4,0.8037,3.2148,36,0.691182,2.764728,0.450072
8/16/2012,INV7805882,ELEMERA,P415240,4,0.7353,2.9412,36,0.632358,2.529432,0.411768
8/17/2012,INV7805870,ELEMERA,P405890,4,89.433,357.732,36,76.91238,307.64952,50.08248
8/17/2012,INV7805870,ELEMERA,P765168,2,58.1229,116.2458,36,49.985694,99.971388,16.274412
8/17/2012,INV7805870,ELEMERA,P522756,2,21.888,43.776,36,18.82368,37.64736,6.12864
8/17/2012,INV7805870,ELEMERA,P276283,2,0.9918,1.9836,36,0.852948,1.705896,0.277704
8/17/2012,INV7805870,ELEMERA,P503289,2,2.394,4.788,36,2.05884,4.11768,0.67032
8/17/2012,INV7805870,ELEMERA,P671865,1,21.9222,21.9222,36,18.853092,18.853092,3.069108
8/17/2012,INV7805870,ELEMERA,P538573,1,1636.4016,1636.4016,36,1407.305376,1407.305376,229.096224
8/17/2012,INV7805871,ELEMERA,P405890,2,89.433,178.866,36,76.91238,153.82476,25.04124
8/17/2012,INV7805871,ELEMERA,P765168,1,58.1229,58.1229,36,49.985694,49.985694,8.137206
8/27/2012,INV7805810,ELEMERA,P405890,3,89.433,268.299,36,76.91238,230.73714,37.56186
3/9/2012,INV7805767,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
5/9/2012,INV7805750,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
5/9/2012,INV7805750,ELEMERA,P990654,4,26.9838,107.9352,36,23.206068,92.824272,15.110928
5/9/2012,INV7805750,ELEMERA,P169343,4,23.598,94.392,36,20.29428,81.17712,13.21488
10/22/2012,INV7805427,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
11/21/2012,INV7805254,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
3/1/2013,INV7805020,ELEMERA,P405890,1,89.433,89.433,36,76.91238,76.91238,12.52062
3/1/2013,INV7805020,ELEMERA,P987453,1,23.5296,23.5296,36,20.235456,20.235456,3.294144
3/1/2013,INV7805020,ELEMERA,P488198,1,2.9925,2.9925,36,2.57355,2.57355,0.41895
3/1/2013,INV7805020,ELEMERA,P169578,1,17.2368,17.2368,36,14.823648,14.823648,2.413152
3/1/2013,INV7805020,ELEMERA,P871873,1,5.1471,5.1471,36,4.426506,4.426506,0.720594
3/1/2013,INV7805020,ELEMERA,P281540,1,1116.6984,1116.6984,36,960.360624,960.360624,156.337776
